id,name,unitLastWord,unitSeqLast,word,docTokenSeqFirst,docTokenSeqLast,local,identifiable,topic,interrog,argType,animate,self,addressee,length,pronom,haveBridges,remarks
XEulSGGSbq5,tshong pa a cag,ལྟ་ དེ་འདྲས་ ཁྱེད་ རང་ _uh_,417,ཁྱེད་ རང་,2061,2062,TRUE,i,FALSE,FALSE,A,TRUE,FALSE,TRUE,2,TRUE,TRUE,NA
Bt9LKxmB47s,pa sangs + a cag lags,#ང་ #ཚོ #ས་ སྤྱི་བདེ་ཅུས་ ལ་ ཡ་,420,#ང་ #ཚོ #ས་,2080,2082,TRUE,i,FALSE,FALSE,S,TRUE,TRUE,FALSE,3,TRUE,TRUE,NA
NvZiWNon7mq,spyi bde las khungs,#ང་ #ཚོ #ས་ སྤྱི་བདེ་ཅུས་ ལ་ ཡ་,420,སྤྱི་བདེ་ཅུས་ ལ་ ཡ་,2083,2085,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
oaHu3TtigBSzj,las bzang po byed mkhan (general),བྱེད་ མཁན་ ལ་ ཡ་,443,ལས་བཟང་པོ་ བྱེད་ མཁན་ ལ་ ཡ་,2186,2190,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,7,FALSE,FALSE,NA
UMZ8jmOzlyD,'jug 'bras ngan pa,འཇུག་འབྲས་ ངན་པ་ ཐོབ་ ཀྱི་ འདུག་ ག་ ཟེར་,445,འཇུག་འབྲས་ ངན་པ་,2192,2193,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
tFByT6nBIFM,'khrab gzhung,འཁྲབ་གཞུང་ འདི ར་ ཡ་,467,འཁྲབ་གཞུང་ འདི ར་ ཡ་,2271,2274,FALSE,i,TRUE,FALSE,E,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
9g9cZ8EqWqY,lhan rgyas,ཁྱེད་ རྣམ་ ཚོ ས་,469,ཁྱེད་ རྣམ་ ཚོ ས་,2277,2280,TRUE,i,FALSE,FALSE,COPLOC,TRUE,FALSE,TRUE,4,TRUE,FALSE,NA
tM4QBDaZ4T2,dgongs 'char,དགོངས་འཆར་ འདྲ་ གང་ འདུག་ འདི་ _uh_,470,དགོངས་འཆར་ འདྲ་ གང་,2281,2283,FALSE,n,FALSE,TRUE,EXIST,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
OLfyGeEVb8M,nga,_H_ ང་ར འི་ མཐོང་ཕྱོགས་ འདི་ འདི་ བྱུང་ །,499,ང་ར འི་,2386,2387,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,3,TRUE,FALSE,NA
lo2Xu4iSQ1E,nga'i mthong phyogs,_H_ ང་ར འི་ མཐོང་ཕྱོགས་ འདི་ འདི་ བྱུང་ །,499,མཐོང་ཕྱོགས་ འདི་ འདི་,2388,2390,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
LbJOrn6yUiZ,pa sangs,གཙོ- གཙོ་བོ་ མི་ གཅིག་ གི་ #ད་,503,མི་ གཅིག་ གི་,2404,2406,FALSE,n,FALSE,FALSE,A,TRUE,FALSE,FALSE,3,FALSE,FALSE,NA
F22u4OCCsvu,bsam po bzang po,བསམ་པ་ བཟང་པོ་ བྱས །,504,བསམ་པ་ བཟང་པོ་,2408,2409,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
GscU7eQ3mt4,lhan rgyas (audience),གཟིགས་མོ་ གཟིགས་ མཁན་ ལ་ ཡ་,513,གཟིགས་མོ་ གཟིགས་ མཁན་ ལ་ ཡ་,2451,2455,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,6,FALSE,FALSE,NA
Zx94pqbYBnt,slob gso,སློབ་གསོ་ ཐེབས་ ཡ་ གི་,515,སློབ་གསོ་,2457,2457,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
ww9VqiSjQIU,pa sangs,ཁོ འི་,522,ཁོ འི་,2485,2486,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,2,TRUE,FALSE,NA
ZFgLuiq4WY1B2,'bras bu bzang po,འབྲས་བུ་ བཟང་པོ་ ཐོབ་པ འི་ ངེས་པ་ གང་ མི་ འདུག,526,འབྲས་བུ་ འདི འི་ ཡང་ འབྲས་བུ་ བཟང་པོ་,2497,2502,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,9,FALSE,FALSE,NA
cLT61KhK9zB,pa sangs,ཁོ་ མི་ བཟང་པོ འི་ ལས་ཀ་ by-,528,ཁོ་,2514,2514,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
PYnoHSIfQU921,las ka yag po (by pa sangs),ཡག་པོ་ རྐྱང་རྐྱང་ བྱས་ པ་ རེད །,529,མི་ བཟང་པོ འི་ ལས་ཀ་ by- ཡག་པོ་,2515,2520,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,9,FALSE,FALSE,NA
07tMcNF6dxjvE,pa sangs,པ་སངས་ རང་ གིས་,548,ཁོང་ པ་སངས་ རང་ གིས་,2596,2599,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,5,TRUE,FALSE,NA
clfhKcTNWq5,tshig de,ཚིག་ དེ་ བརྒྱབ་པ་ རེད་པ །,549,ཚིག་ དེ་,2600,2601,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
RFn37GTFMY0,bag chags,བག་ཆགས་ འདི་འདྲས་ གཅིག་ ནང་ ལོག་ འགྲོ་ ཐུབ་པ་ ཡིན་ ན་,592,བག་ཆགས་ འདི་འདྲས་ གཅིག་,2791,2793,FALSE,n,FALSE,FALSE,S,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
pFAB4stZt1L,ltad mo blta mkhan gyi nang,བག་ཆགས་ འདི་འདྲས་ གཅིག་ ནང་ ལོག་ འགྲོ་ ཐུབ་པ་ ཡིན་ ན་,592,ནང་,2794,2794,FALSE,i,FALSE,FALSE,E,TRUE,FALSE,FALSE,1,FALSE,FALSE,NA
BsAYKCnalNF,"everyone except ka, nga",ལྟ་ #ཁྱེད་ #རྣམ་པ་ #ཚོ་ སྣོན་པ་ མང་པོ་ ཡོད་ ཀྱི་ རེད་ པ །,610,#ཁྱེད་ #རྣམ་པ་ #ཚོ་,2866,2868,TRUE,i,FALSE,FALSE,COPLOC,TRUE,FALSE,FALSE,4,TRUE,FALSE,NA
ocvqC0FKQD7,snon pa,ལྟ་ #ཁྱེད་ #རྣམ་པ་ #ཚོ་ སྣོན་པ་ མང་པོ་ ཡོད་ ཀྱི་ རེད་ པ །,610,སྣོན་པ་ མང་པོ་,2869,2870,FALSE,n,FALSE,FALSE,EXIST,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
5wbqKrcNfsO6n,nga'i mthong phyogs,#རྡོག་རྡོག་ འདི་འདྲ་ ཞིག་ ཡིན །,612,ང་ རང་ གི་ ལྟ་ #རྡོག་རྡོག་,2876,2880,FALSE,i,TRUE,FALSE,COPS,FALSE,FALSE,FALSE,6,FALSE,FALSE,NA
baSvWfai8Ss,all of nga's thoughts,#རྡོག་རྡོག་ འདི་འདྲ་ ཞིག་ ཡིན །,612,འདི་འདྲ་ ཞིག་,2881,2882,FALSE,n,FALSE,FALSE,PRED,FALSE,FALSE,FALSE,3,FALSE,FALSE,NA
A0nU7JgZv3i,rkun ma,སྒོ་ལྕགས་ གཅོག་ མཁན་ དེ་ རྐུ-,617,སྒོ་ལྕགས་ གཅོག་ མཁན་ དེ་,2901,2904,FALSE,i,TRUE,FALSE,COPS,TRUE,FALSE,FALSE,5,FALSE,FALSE,NA
X7bwsh0PZpTkW,rkun ma,རྐུན་མ་ རེད་ པ །,618,རྐུ- རྐུན་མ་,2905,2906,FALSE,n,FALSE,FALSE,PRED,TRUE,FALSE,FALSE,3,FALSE,FALSE,NA
4kpr9hca1fi,rkun ma zer mkhan (generla),## རྐུན་མ་ #ཟེར་ #མཁན་ #དེ་,619,རྐུན་མ་ #ཟེར་ #མཁན་ #དེ་,2911,2914,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,5,FALSE,FALSE,NA
BYTycnkpNxw,khang pa'i lcags sgo (general),མི འི་ ཁང་པ འི་ #འདི་གས་ ལྕགས་སྒོ་ བཅག་,620,མི འི་ ཁང་པ འི་ #འདི་གས་ ལྕགས་སྒོ་,2915,2920,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,9,FALSE,FALSE,NA
vkmbIclXI2A,rkun ma,ཁོ་ རྡོ་ གཞུ་ ས་ མ་ གཞུས་པ་ བྱས །,622,ཁོ་,2930,2930,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
ktajA4jG5RG,"rdo (imaginary, thief's)",ཁོ་ རྡོ་ གཞུ་ ས་ མ་ གཞུས་པ་ བྱས །,622,རྡོ་,2931,2931,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,1,FALSE,FALSE,NA
iUgdK31Uo4r,rdo gzhu sa,ཁོ་ རྡོ་ གཞུ་ ས་ མ་ གཞུས་པ་ བྱས །,622,གཞུ་ ས་,2932,2933,FALSE,i,FALSE,FALSE,E,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
PaKcr858w5V,rkun ma zer mkhan (generla),ཤིན་མ་ཤིན་ རྐུན་མ་ ཟེར་ མཁན་ ལ་ དེང་སང་ ལག་ཆ་ རྩེ་གྲ་ ཁོ་ར་ འཁྱེར་ ཡ་ ཡོད་ རེད ད །,627,རྐུན་མ་ ཟེར་ མཁན་ ལ་,2962,2965,FALSE,i,TRUE,FALSE,COPLOC,TRUE,FALSE,FALSE,5,FALSE,FALSE,NA
aDmso59pJMf,lag cha rtse gra (of thieves),ཤིན་མ་ཤིན་ རྐུན་མ་ ཟེར་ མཁན་ ལ་ དེང་སང་ ལག་ཆ་ རྩེ་གྲ་ ཁོ་ར་ འཁྱེར་ ཡ་ ཡོད་ རེད ད །,627,ལག་ཆ་ རྩེ་གྲ་,2967,2968,FALSE,i,FALSE,FALSE,EXIST,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
KzoTzJdzLVS,sgor mo bcu,སྒོར་མོ་ ༡༠ སོ་སོ ས་ སྔས་ ལ་ སྤྲད་ ཚར་ དུས་,649,སྒོར་མོ་ ༡༠,3099,3100,FALSE,i,TRUE,FALSE,T,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
oXTe5eshDnj,pa sangs,སྒོར་མོ་ ༡༠ སོ་སོ ས་ སྔས་ ལ་ སྤྲད་ ཚར་ དུས་,649,སོ་སོ ས་,3101,3102,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,3,TRUE,FALSE,NA
SV5hOAqTwQZR0,pa sangs,སོ་སོ ས་ ཡང་ ##,651,མི་ བཟང་པོ་ བྱེད་ མཁན་ ## སོ་སོ ས་ ཡང་,3108,3115,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,10,FALSE,FALSE,NA
FaELsFdrfXu,sba khug brlag pa'i bu mo,སྦ་ཁུག་ གི་ བདག་པོ་ དེ་ ལ་,652,སྦ་ཁུག་ གི་ བདག་པོ་ དེ་ ལ་,3117,3121,FALSE,i,FALSE,FALSE,E,TRUE,FALSE,FALSE,7,FALSE,FALSE,NA
tFhnY5IJ7F9,pa sangs,ང་ ཐབས་ཤེས་ ཁྱོན་ནས་ བྱུང་ མ་ སོང་ ། ཨེ་འདྲས་ མེད །,655,ང་,3130,3130,TRUE,i,TRUE,FALSE,COPLOC,TRUE,TRUE,FALSE,1,TRUE,FALSE,NA
jZ3bA8tkKPK,thabs shes,ང་ ཐབས་ཤེས་ ཁྱོན་ནས་ བྱུང་ མ་ སོང་ ། ཨེ་འདྲས་ མེད །,655,ཐབས་ཤེས་,3131,3131,FALSE,n,FALSE,FALSE,EXIST,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
gRjTa8gpRrW,pa sangs,ལྟ་ ང་ ལ་,657,ང་ ལ་,3148,3149,TRUE,i,TRUE,FALSE,COPLOC,TRUE,TRUE,FALSE,2,TRUE,FALSE,NA
bkP9St8ggAw,khag (related to sba khug),ཁག་ ཁྱོན་ནས་ མེད །,658,ཁག་,3150,3150,FALSE,n,FALSE,FALSE,EXIST,FALSE,FALSE,FALSE,1,FALSE,FALSE,NA
cbCKpJxf33q,pa sangs,ང ས་ སྔ་རྟིང་ ཏོག་ཙམ བཏང་ དགོས་ བྱུང་ སོང །,662,ང ས་,3159,3160,TRUE,i,TRUE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,FALSE,NA
G0dgP7O5FF6,snga rting,ང ས་ སྔ་རྟིང་ ཏོག་ཙམ བཏང་ དགོས་ བྱུང་ སོང །,662,སྔ་རྟིང་,3161,3161,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
rV1xvzY0kDM,ga,ལགས་སོ་ ང་རང་ ཀྱང་ ཨེ་འདྲས་ བསམ་ གྱིས །,674,ང་རང་ ཀྱང་,3218,3219,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,3,TRUE,FALSE,NA
VpjXR6bzfXK,the ending should be changed,ལགས་སོ་ ང་རང་ ཀྱང་ ཨེ་འདྲས་ བསམ་ གྱིས །,674,ཨེ་འདྲས་,3220,3220,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
fLEc5CwBi2s,pa sangs,པ་སངས་ ཀྱིས་ ལས་ཀ་ ཡག- ཡག་པོ་ ཞེ་དྲག་ བྱས །,676,པ་སངས་ ཀྱིས་,3227,3228,FALSE,i,TRUE,FALSE,A,TRUE,FALSE,FALSE,3,FALSE,FALSE,NA
tdvgVcUTHEo,las ka yag po (by pa sangs),པ་སངས་ ཀྱིས་ ལས་ཀ་ ཡག- ཡག་པོ་ ཞེ་དྲག་ བྱས །,676,ལས་ཀ་ ཡག- ཡག་པོ་,3229,3231,FALSE,n,FALSE,FALSE,P,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
Ub3pGrB3Wx5,slob gso,ཡང་ སློབ་གསོ་ #དེ་འདྲས་ ལྡོག་ཕྱོགས་ ཐེབས་ ཡ་ འདུག,680,སློབ་གསོ་,3248,3248,FALSE,i,TRUE,FALSE,S,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
D6yLgDfhxTd,ldog phyogs,ཡང་ སློབ་གསོ་ #དེ་འདྲས་ ལྡོག་ཕྱོགས་ ཐེབས་ ཡ་ འདུག,680,ལྡོག་ཕྱོགས་,3250,3250,FALSE,n,FALSE,FALSE,E,FALSE,FALSE,FALSE,2,FALSE,FALSE,NA
TBLgWqzMJ5Q,pa sangs,ཁྱེད་ རང་ སྔོན་མ་ ང ར་ རོགས་པ་ འདི་འདྲས་ འདི་འདྲས་ གནང་ བྱུང་ །,701,ཁྱེད་ རང་,3325,3326,TRUE,i,TRUE,FALSE,A,TRUE,FALSE,TRUE,2,TRUE,FALSE,NA
9MWF8zEgNmO,a person (appearing at the end),ཁྱེད་ རང་ སྔོན་མ་ ང ར་ རོགས་པ་ འདི་འདྲས་ འདི་འདྲས་ གནང་ བྱུང་ །,701,ང ར་,3328,3329,TRUE,i,FALSE,FALSE,P,TRUE,TRUE,FALSE,2,TRUE,FALSE,NA
U3UNOY4JSh3,sba khug brlag pa'i bu mo,ང ས་ ཁྱེད་ རང་ ལ་ འདི་ བྱས་ བཞག་,723,ང ས་,3435,3436,TRUE,i,TRUE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,TRUE,NA
GRh80M6IDGE,pa sangs,ང ས་ ཁྱེད་ རང་ ལ་ འདི་ བྱས་ བཞག་,723,ཁྱེད་ རང་ ལ་,3437,3439,TRUE,i,FALSE,FALSE,R,TRUE,FALSE,TRUE,3,TRUE,FALSE,NA
SSA5b8q2mcO,false accusation,ང ས་ ཁྱེད་ རང་ ལ་ འདི་ བྱས་ བཞག་,723,འདི་,3440,3440,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,1,TRUE,FALSE,NA
a4MfnE0je6s,someone else who was helped by pasang,ང ས་ སོ་སོ་ ཁྱེད་ རང་ གིས་ #ང་ #ལ་ རོགས་པ་ བྱས་ བྱས་,729,ང ས་ སོ་སོ་,3457,3459,TRUE,i,FALSE,FALSE,P,TRUE,TRUE,FALSE,4,TRUE,FALSE,NA
8dgZKw0VQee,pa sangs,ང ས་ སོ་སོ་ ཁྱེད་ རང་ གིས་ #ང་ #ལ་ རོགས་པ་ བྱས་ བྱས་,729,ཁྱེད་ རང་ གིས་,3460,3462,TRUE,i,TRUE,FALSE,A,TRUE,FALSE,TRUE,3,TRUE,FALSE,NA
hrs3r2nvaoP,someone else who was helped by pasang,ང ས་ སོ་སོ་ ཁྱེད་ རང་ གིས་ #ང་ #ལ་ རོགས་པ་ བྱས་ བྱས་,729,#ང་ #ལ་,3463,3464,TRUE,i,FALSE,FALSE,P,TRUE,TRUE,FALSE,2,TRUE,FALSE,NA
9IQeHlijs4LKE,nyi ma dgra 'dul (the writer),ཁོ་རང་ རང་ ལ་ གཅིག་,741,རྩོམ་ གནང་ མཁན་ གྱི་ རྩོམ་པ་པོ་ ཁོ་རང་ རང་ ལ་,3512,3519,FALSE,i,FALSE,FALSE,R,TRUE,FALSE,FALSE,11,FALSE,FALSE,NA
WFgEKSAYyRDIQ,kho rang tsho'i bsam 'char,འདི་ གས་ གཅིག་ ཞུས་ རེད་པ །,745,#ཁོ་རང་ #ཚོ་ #གི་ བསམ་འཆར་ འདི་ གས་,3522,3528,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,8,FALSE,FALSE,NA
1NflzMWbuP5,lhan rgyas,གཞུག་གུ ར་ ལྷན་རྒྱས་ དགོངས་འཆར་,769,ལྷན་རྒྱས་,3617,3617,TRUE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,2,FALSE,FALSE,NA
RPmMjwHU09Y1Q,dgongs 'char,## དགོངས་ཚུལ་ ཞུ་ གར་ བྱེད་ དགོས་ ཀྱི་ རེད་པ །,770,དགོངས་འཆར་ ## དགོངས་ཚུལ་,3618,3620,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
FAxJwuhvEk0,pa sangs,འབྲས་བུ འང་ ཁོ་,788,ཁོ་,3748,3748,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,1,TRUE,TRUE,NA
QygVlXqAHsD,'bras bu bzang po,བཟང་པོ་ གཅིག་ ཐོབ་ ཐུབ་པ་ བྱས །,789,བཟང་པོ་ གཅིག་,3749,3750,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,3,FALSE,FALSE,NA
QJ832MgLOS4,cha,ང་ ཡང་ ད་ག་ ནང་བཞིན་ མོས་མཐུན་ ཡོད །,796,ང་ ཡང་,3803,3804,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,FALSE,NA
Jby72bA0k23,what everyone said,ང་ ཡང་ ད་ག་ ནང་བཞིན་ མོས་མཐུན་ ཡོད །,796,ད་ག་ ནང་བཞིན་,3805,3806,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
caPe257n2az,nyi ma dgra 'dul (the writer),ཕར་ འདི་འདྲས་ གཅིག་,800,ཕར་,3823,3823,FALSE,i,FALSE,FALSE,R,TRUE,FALSE,FALSE,1,TRUE,FALSE,NA
VkYPXYGC4L0,rgan dbang 'dus lags (ka),རྒན་ ལགས་ ཀྱིས་ འདི་ གནང་ ན་,801,རྒན་ ལགས་ ཀྱིས་,3826,3828,TRUE,i,FALSE,FALSE,A,TRUE,FALSE,TRUE,3,FALSE,TRUE,NA
Lv7ZbMx5yuc,relay opinions to the writer,རྒན་ ལགས་ ཀྱིས་ འདི་ གནང་ ན་,801,འདི་,3829,3829,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,1,TRUE,FALSE,NA
soibeOANrOA,cha,ང་ར་ རང་ འདི་ བར་,809,ང་ར་ རང་,3858,3859,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,3,TRUE,FALSE,NA
hp7LH9obgML,what everyone said,ལྷན་རྒྱས་ གསུངས་པ་,811,ལྷན་རྒྱས་ གསུངས་པ་,3866,3867,FALSE,i,FALSE,FALSE,P,FALSE,FALSE,FALSE,4,FALSE,FALSE,NA
RBAUZ6k1sJC,pa sangs kyi ming,ཁོ་ རང་ མཚན་ ལ་ པ་སངས་ ཞེས་ བཏགས་ གནང་བ་ རེད་ པ །,840,ཁོ་ རང་ མཚན་ ལ་,3979,3982,FALSE,i,TRUE,FALSE,COPS,FALSE,FALSE,FALSE,4,TRUE,FALSE,NA
rSq1AVv4pcS,pa sangs kyi ming,ཁོ་ རང་ མཚན་ ལ་ པ་སངས་ ཞེས་ བཏགས་ གནང་བ་ རེད་ པ །,840,པ་སངས་ ཞེས་,3983,3984,FALSE,i,FALSE,FALSE,PRED,FALSE,FALSE,FALSE,3,FALSE,FALSE,NA
P7DUE56jgxWRh,dgongs 'char,དགོངས་འཆར་ འདི་ གས་ ང ས་,856,ཁྱེད་ རྣམ་ ཚོ འི་ གི་ / དགོངས་འཆར་ འདི་ གས་,4051,4059,FALSE,i,TRUE,FALSE,P,FALSE,FALSE,FALSE,9,FALSE,FALSE,NA
vDRc8kkC7Od,rgan dbang 'dus lags (ka),དགོངས་འཆར་ འདི་ གས་ ང ས་,856,ང ས་,4060,4061,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,TRUE,NA
4QFKrMCwhXJ,nyi ma dgra 'dul (the writer),ཁོང་ ལ་ ཡ་ _H_,857,ཁོང་ ལ་ ཡ་,4062,4064,FALSE,i,FALSE,FALSE,R,TRUE,FALSE,FALSE,3,TRUE,FALSE,NA
7VMTB2Q4yVe,nyi ma dgra 'dul (the writer),ཁོ་རང་ ལ་ དགོངས་འཆར་ r- ག་རེ་ འདུག,860,ཁོ་རང་ ལ་,4072,4073,FALSE,i,FALSE,FALSE,COPLOC,TRUE,FALSE,FALSE,3,TRUE,FALSE,NA
K0g2XXOV1CT,dgongs 'char,ཁོ་རང་ ལ་ དགོངས་འཆར་ r- ག་རེ་ འདུག,860,དགོངས་འཆར་ r- ག་རེ་,4074,4076,FALSE,n,FALSE,TRUE,EXIST,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
RUv0EDanKDn,dgongs 'char,དགོངས་འཆར་ འདི་ གས་ ལ་ ང ས་ བལྟས་པ་ ཡིན་ ན འི་,862,དགོངས་འཆར་ འདི་ གས་ ལ་,4079,4082,FALSE,i,TRUE,FALSE,P,FALSE,FALSE,FALSE,5,FALSE,FALSE,NA
OmELEncpia2,nga,དགོངས་འཆར་ འདི་ གས་ ལ་ ང ས་ བལྟས་པ་ ཡིན་ ན འི་,862,ང ས་,4083,4084,TRUE,i,FALSE,FALSE,A,TRUE,TRUE,FALSE,2,TRUE,FALSE,NA
